PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH
17.04066667,3.567,0.993,0.0,3.30605,6117.37,1.938
22.16127178,69.44,0.40963,1.0,3.699,5893.0,5259.0
1.01530474,64.77,0.05554,1.0,8.7622,6428.0,16445.0
27.0142622,2.0,1.52782,2.0,5.385,5949.0,287.6
3.7942532,11.3603,0.993,1.0,3.769,5753.6,6913.0
5.6089465,2.17,0.993,2.0,3.30605,4326.0,0.0889
2.2715616,3.567,0.993,1.0,2.741,6671.3,8190.0
3.07714195,1.08,0.01102,1.0,3.571,6108.0,34.2
2.6454165,9.47,0.993,0.0,3.30605,5179.0,1.2
27.9040511,2.19,0.26245,7.0,5.346,6325.0,300.2
12.20773,2.34,0.993,1.0,3.30605,5726.0,0.1001
14.786747,3.3,0.993,1.0,3.30605,5726.0,714.1
10.980246199,21.94,1.66524,1.0,3.74464,5952.0,50078.0
4.7729363,12.9614,0.993,1.0,3.344,6269.0,4300.0
85.3162004,6.34,2.61022,3.0,2.7441,6046.0,1902.6
2.31610674,0.7,0.41836,1.0,3.347,6025.0,33.6
9.6952,1.26549392,0.993,1.0,3.30605,5026.0,0.023
12.33087921,2.34,3.9034,2.0,3.0664,5376.0,872.2
4.1812866,15.448,0.993,1.0,4.394,6146.0,4280.0
1.23516416,0.92,0.06073,1.0,4.713,6249.0,64.6
8.865932,2.41012773,0.993,1.0,3.30605,5263.0,714.1
5.5133822,12.462,0.993,1.0,3.601,5785.0,7833.0
7.91951,3.567,0.993,3.0,3.30605,5250.0,714.1
3.693916,0.6501353,0.993,1.0,1.7264201,5235.78,74.807186
5.83393857,1.98,0.41384,4.0,4.5813,5597.0,134.4
8.4134856,20.5106959,0.993,1.0,3.5568334,5786.0,17479.6053306
2.976020742,2.07,0.18167,1.0,3.73,5947.0,114.9
6.4802138,1.26,0.5535,1.0,3.27,5496.0,142.0
3.2856588,12.5808,0.993,1.0,2.384,4898.9,17910.0
460.77905,4.24,0.9198,1.0,15.541,6126.0,239.3
26.737139497,29.28,2.1213,1.0,4.68919,5794.0,53516.0
7.5966998,1.32,0.45848,2.0,3.667,5716.0,127.5
1.09844642,1.73,0.93906,1.0,1.528,6403.0,45.0
3.4977997,9.16409,0.993,1.0,0.475,5209.0,4914.0
1.10223,7.4694027,0.993,1.0,2.598,8747.0,1015.0
2.8894603,13.0354,0.993,1.0,2.561,5604.0,17030.0
0.578657,1.2,0.993,2.0,3.30605,5765.0,714.1
14.8011934,2.44796,0.993,1.0,3.42,6138.6,345.0
2.304583,16.9661,0.993,1.0,3.457,6562.0,10800.0
7.1304113,12.869,0.993,1.0,3.081,6014.0,4490.0
3.0922512,15.731,0.993,1.0,1.936,3661.0,44139.0
2.57134,10.7406,0.993,1.0,3.824,7125.0,920.0
2.7765784,6.07883,0.993,1.0,2.076,4348.2,5710.0
0.546248198,54.23,1.08368,1.0,2.1081,5780.0,114530.0
7.20558084,1.33,1.45432,1.0,2.997,6002.0,58.0
256.52387,1.33,2.94316,1.0,9.07,6348.0,126.1
56.40651043,21.93,0.11621,1.0,18.4332,5011.0,102290.0
20.257,3.22,0.993,2.0,3.30605,6771.0,714.1
0.846291334,30.8,3.07327,1.0,1.79962,4627.0,190190.0
41.88970036,32.16,4.78954,1.0,1.35,5952.0,1304.4
5.093938816,17.19,0.65772,1.0,3.93144,6197.0,25027.0
1.6832809,3.567,0.993,1.0,2.356,5286.9,12430.0
0.566807422,1.13,0.06069,1.0,5.148,5616.0,26.1
3.400858,14.1,0.993,0.0,3.30605,5726.0,0.3404
4.064628,3.567,0.993,1.0,1.304,6876.0,3114.0
21.5962209,9.42089,0.993,1.0,4.511,6012.0,9216.0
20.28281916,22.46,0.00182,1.0,36.048,5043.0,2797.5
2.4218233,1.056,6.45,7.0,3.30605,2559.0,0.687
44.714450094,50.54,2.46828,1.0,5.7615,6185.0,90230.0
3.0327366,19.6858,0.993,1.0,2.548,7124.0,12000.0
22.8827,1.71,0.993,3.0,3.30605,5413.0,714.1
486.12702,1.18,4.01742,2.0,9.495,6008.0,120.6
7.42697378,1.4,1.66158,1.0,3.206,5573.0,205.2
4.465635,14.8,0.993,1.0,3.30605,5726.0,714.1
274.743032,2.16,2.45344,2.0,9.137,6277.0,309.0
0.566802325,1.4,0.72481,1.0,1.842,5233.0,288.4
24.2382519,2.19,2.36072,2.0,2.703,5763.0,465.5
4.02877097,1.21,1.03961,5.0,3.173,6052.0,100.4
323.2575,2.01,0.55408,1.0,17.26,5866.0,286.8
0.428046051,0.87,8.16985,1.0,0.776,5285.0,126.0
37.8404232,1.76,1.18367,3.0,6.408,6243.0,232.6
2.754024,1.68,0.1232,1.0,4.15,6419.0,172.2
88.40678718,4.55,0.28257,3.0,12.3079,5611.0,1724.4
10.217121652,81.1,2.4968,1.0,4.35647,5931.0,205220.0
1.196548464,1.25,4.49591,4.0,1.2592,4999.0,224.6
5.45298742,0.92,0.59143,4.0,2.1328,5450.0,86.0
16.63237,10.7,0.993,0.0,3.30605,3648.0,4.33
4.14451656,1.48,2.87358,2.0,2.3421,4768.0,391.8
1.3847905,11.9783,0.993,1.0,2.657,5596.0,4150.0
0.73772,4.68288,0.993,1.0,1.057,6001.0,980.0
0.645850521,0.69,2.2788,1.0,1.2082,5381.0,54.9
2.8371201,13.1836,0.993,1.0,2.102,5301.0,11560.0
28.64338839,5.82,5.80152,1.0,1.2246,6507.0,624.3
7.2766004,11.5799,0.993,1.0,4.626,6266.0,2440.0
1.17715,3.567,0.993,0.0,3.30605,6390.0,29.4749
12.4246697,168.91,0.00102,2.0,44.07,6550.0,424.0
1.08625,4.65122,0.993,1.0,2.534,5562.6,1110.0
374.514471,139.55,66.062,1.0,6.629,6446.0,440520.0
17.99646148,114.45,1.41651,1.0,4.65638,5684.0,62755.0
2.7636665,5.94208,0.993,1.0,1.279,3868.0,6370.0
1.8361,3.567,0.993,0.0,3.30605,5726.0,0.55
0.512583041,1.07,1.40073,1.0,1.498,6077.0,114.3
10.2682326,11.589,0.993,1.0,1.469,6181.0,4380.0
7.46662068,1.65,1.01679,4.0,3.87,5966.0,120.9
6.840305932,62.08,1.25497,1.0,4.32742,5970.0,124930.0
2.1384533,5.69421,0.993,1.0,1.111,6708.0,1240.0
0.609926502,1.12,2.58243,1.0,1.2529,5936.0,133.8
8.0924283,11.0971,0.993,1.0,2.047,3821.0,21701.0
2.199076661,21.72,0.01187,1.0,6.11,5310.0,777.4
1.245353252,1.48,0.72056,1.0,2.152,5982.0,224.2
809.0141881,14.38,7.79848,1.0,8.3017,6230.0,16311.0
3.93034,14.8838,0.993,1.0,3.667,6292.0,9724.58
24.669192732,77.76,0.74047,2.0,7.03515,5313.0,7382.3
22.342964828,9.99,0.77681,4.0,6.66405,6181.0,5612.8
362.22202,0.96,0.60399,1.0,14.29,6113.0,52.5
16.9356875,3.59731,0.993,1.0,3.256,4758.0,2618.0
0.9277787,13.2413,0.993,1.0,0.997,6123.0,3020.0
27.495634,2.11,0.94603,2.0,4.858,5657.0,483.3
8.5386633,4.04578,0.993,1.0,2.337,5416.1,1730.0
2.171827838,58.56,0.46165,1.0,3.2205,5650.0,42086.0
7.4861705,11.6489,0.993,1.0,2.425,5658.0,9456.0
2.31482311,0.69,2.07146,1.0,2.127,5240.0,58.6
3.4895723,12.9484,0.993,1.0,2.378,4315.0,32560.0
3.6092231,0.68,1.15112,1.0,2.8,6032.0,52.4
11.020153,2.343228,0.993,1.0,3.638535,4407.0,1076.926754
1.680254289,30.88,0.00952,1.0,12.585,6423.0,51633.0
2.1263165,1.7757918,0.993,1.0,2.6285127,6623.0,137.5302097
2.14056,1.83828,0.993,1.0,2.029,4567.0,355.8315803
3.25883164155,12.87148683,0.993,1.0,3.30605,5387.06,2.27432338
13.33386985,3.567,0.993,1.0,6.51,5726.0,714.1
1.2089819,1.577,7.19,3.0,3.30605,4305.0,714.1
13.1689848,11.4366,0.993,1.0,7.607,6282.0,2592.0
13.37935853,6.65,0.00554,1.0,8.809,6739.0,353.5
46.6856205,2.52,1.51087,6.0,6.3794,5657.0,588.8
0.639721284,46.59,1.43235,1.0,2.69771,4794.0,465920.0
9.8788502,2.64,1.1738,2.0,2.951,6477.0,454.7
1.343767797,18.66,0.38116,1.0,1.9405,6324.0,4702.6
318.25858,2.03,34.18729,1.0,4.39,5108.0,756.0
7.53737498,0.93,0.96345,1.0,3.966,6483.0,41.1
3.1748772,8.8,0.01241,1.0,7.089,5116.0,1741.0
4.8292589,13.6377,0.993,1.0,4.084,7035.0,5930.0
3.479425638,12.86,0.63546,1.0,3.4479,5907.0,19550.0
1.4118418,8.14924,0.993,1.0,2.702,7839.6,520.0
283.72675,1.18,0.54767,1.0,15.49,6496.0,84.6
1.2280156,3.2034237,0.993,1.0,1.0677974,5223.0,1316.7462021
36.4337867,2.2,3.49918,2.0,4.388,5566.0,406.8
5.5047275,12.7051,0.993,1.0,4.025,5865.0,7530.0
6.535,3.31,0.993,1.0,3.30605,3861.0,714.1
1.673662758,23.42,0.02982,1.0,2.3135,6444.0,316.4
8.487871809,46.24,1.5291,1.0,4.19829,5553.0,118810.0
6.679224,2.6,0.993,2.0,3.30605,5726.0,714.1
9.13315062,1.48,7.15701,1.0,2.1557,6122.0,231.2
12.2877358,2.09232,0.993,1.0,4.445,6008.62,315.0
8.65311903,0.85,13.95945,1.0,1.273,3929.0,206.8
4.13812,3.567,0.993,1.0,3.911,4898.4,5560.0
8.20023,2.53,0.993,1.0,3.30605,5726.0,0.1007
2.6340964,4.1106,0.993,1.0,3.477,5163.2,2250.0
0.5551606,11.4,0.993,0.0,3.30605,5726.0,0.11
2.7556532,6.4145519,0.993,1.0,3.3967282,4993.0,2854.4589288
5.270733213,37.93,6.31874,1.0,2.7822,4348.0,293640.0
31.707574649,2.96,0.05786,1.0,7.6771,5861.0,787.3
4.02378908,2.24,0.36225,1.0,3.237,7516.0,32.1
5.321224925,40.62,0.15183,1.0,7.48973,5787.0,98872.0
5.4823596,15.2816665,0.993,1.0,4.955098,6243.0,6502.5514222
1.179969562,120.02,0.09137,1.0,1.9745,5500.0,1109.3
6.883,3.567,0.993,0.0,3.30605,4900.0,0.4417
3.70386741,0.86,11.47205,1.0,1.41,5496.0,125.7
8.98128472,7.19,0.63547,1.0,5.0397,5977.0,4924.0
12.8860009,12.0983571,0.993,1.0,5.137673,6126.0,11434.9523427
1.99469354,0.46,0.06326,1.0,5.297,3799.0,75.1
0.789593,1.817,11.2,4.0,3.30605,5576.0,714.1
17.1622587,22.42,0.01361,1.0,4.668,5729.0,312.2
2.69487041,0.97,0.82818,1.0,2.553,5823.0,62.1
9.88047978,23.6,1.31266,1.0,2.78458,6113.0,18541.0
2.8492565,13.9182,0.993,1.0,1.846,4829.0,24100.0
4.3638313,1.08,9.73279,1.0,1.457,5623.0,194.1
111.31980522,63.68,0.1344,1.0,23.0078,5022.0,62705.0
11.6089351,46.44,0.02536,2.0,2.957,6303.0,199.6
7.1931193,1.12,2.16603,2.0,2.935,5518.0,125.6
6.7473822,13.1026,0.993,1.0,2.112,5332.0,14810.0
10.12742274,3.8,18.01787,1.0,1.2762,6392.0,933.5
3.7279887,18.1003,0.993,1.0,3.303,6514.0,13982.0
1.75649346,1.62,0.35428,1.0,3.429,6619.0,27.5
8.3753156,11.1765,0.993,1.0,2.687,6134.6,3994.0
11.20381,2.18,0.993,0.0,3.30605,5726.0,0.0354
6.79143,1.72,0.993,0.0,3.30605,5726.0,0.0739
4.49686066,1.93,8.23637,2.0,1.7306,3698.0,1932.5
0.571292,1.52,13.1,2.0,3.30605,5470.0,714.1
0.799868354,34.7,0.07832,1.0,6.613,5568.0,4928.8
191.03728,3.54,38.12694,1.0,3.595,5440.0,1607.0
3.7817383,12.4392846,0.993,1.0,2.4092233,4833.0,18870.7216253
367.947848,3.72,5.58716,1.0,4.249,5570.0,1301.0
23.6270348,21.71,0.02401,1.0,11.481,5305.0,8433.0
1.5525382,16.0284,0.993,1.0,1.49,5730.0,7123.0
4.045057186,30.33,0.03235,1.0,2.9954,5906.0,752.7
6.413766,3.03,0.993,1.0,3.30605,3560.0,714.1
23.67513153,2.76,0.48621,1.0,4.647,5309.0,980.4
6.569188,13.56286665,0.66,1.0,3.30605,5585.0,1.557
0.942997994,1.56,5.22995,1.0,1.1658,4499.0,539.2
10.30148508,1.6,1.10023,3.0,3.903,5887.0,162.7
19.7830259,2.1,1.06272,2.0,5.4898,5747.0,373.2
110.75214125,3.567,0.993,1.0,2.09,5726.0,714.1
1.59295975,1.48,1.95342,3.0,1.9313,5779.0,248.3
7.2218817,13.5058,0.993,1.0,2.116,6172.8,8080.0
444.89411,4.7,6.90786,1.0,7.937,6195.0,363.0
363.35755,3.45,0.41216,1.0,19.85,5086.0,395.3
10.55369,2.72,0.993,0.0,3.30605,5726.0,0.0906
3.29163,1.17,0.993,0.0,3.30605,5726.0,0.0394
4.3239329,1.5008877,0.993,1.0,1.5783127,3782.0,977.2224915
6.77449545,29.41,0.04788,1.0,2.5416,6517.0,481.9
9.948701373,29.19,0.162,1.0,3.2922,5152.0,2749.5
47.14404783,3.567,0.993,2.0,4.35,5726.0,714.1
4.6011828,13.7898,0.993,1.0,3.476,6183.0,11320.0
5.06347,2.32,0.993,2.0,3.30605,5726.0,0.0993
14.9502738,15.1651,0.993,1.0,4.464,5068.0,8070.0
0.839961456,1.63,2.14991,1.0,1.3008,4932.0,492.9
7.014001,3.6528621,0.993,2.0,2.9681334,4975.0,1646.6732684
3.14735789,3.45,0.56522,1.0,3.643,5189.0,51.8
24.714790706,112.24,3.86751,1.0,5.06776,6300.0,208730.0
38.036729482,27.5,6.21385,1.0,4.34617,5575.0,82872.0
1.47623061,0.71,1.23531,1.0,2.032,6325.0,39.1
0.7522775,6.75509,0.993,1.0,1.073,7325.2,1301.0
8.2942929,0.65,1.13386,3.0,3.976,5843.0,36.8
16.00351679,18.01,0.03907,1.0,4.001,5283.0,668.3
3.8978437,13.8047,0.993,1.0,3.523,6280.0,14344.0
10.6895417,3.7848,0.993,1.0,3.6496675,6255.0,643.3958437
93.803766,2.05,15.99131,5.0,2.946,5559.0,460.1
27.677680103,14.41,6.23786,1.0,2.1704,6075.0,11545.0
0.571940563,1.88,1.78062,1.0,0.9031,5827.0,54.3
96.509214,860.3,530.2594,1.0,0.589,7343.0,1528.0
345.7671,2.5,0.65563,1.0,15.38,5845.0,212.7
222.06409878,3.567,0.993,1.0,2.89,5726.0,714.1
0.7428708,7.86186,0.993,1.0,1.112,5635.9,4970.0
102.300622,35.36,0.55153,1.0,4.473,4895.0,781.2
14.786,3.567,0.993,1.0,3.30605,5576.0,0.1334
111.741576,6.88,17.40561,1.0,3.83,5267.0,238.8
9.32867952,1.62,21.27922,2.0,1.572,5749.0,354.4
44.55612,3.567,0.993,3.0,3.30605,3920.0,714.1
12.3900547,9.88852,0.993,1.0,5.787,6824.2,6904.0
3.0436916,3.567,0.993,1.0,2.414,5726.0,8182.0
7.5861587,1.07,0.12503,1.0,4.32,5934.0,116.8
0.566801617,0.88,0.20292,1.0,2.75,6287.0,24.9
14.40090414,2.71,0.25256,2.0,4.1682,5815.0,379.6
4.7150255,17.6148,0.993,1.0,3.302,5756.9,4566.0
6.71969089,4.37,0.09306,1.0,3.0231,5931.0,969.7
3.8098324,10.3911,0.993,1.0,3.881,5406.0,3250.0
2.97600846,2.27,0.12518,1.0,4.274,6208.0,103.2
3.74782314,25.59,0.00709,1.0,5.133,6161.0,423.4
1.5136003,8.3090193,0.993,1.0,2.4400695,6017.0,745.1393405
145.786556,1.82,10.79183,1.0,4.891,5578.0,378.0
75.8781344,3.39,103.45199,1.0,1.383,5579.0,1054.0
16.197201,1.89069587,0.993,2.0,3.30605,4636.0,714.1
5.50860699,1.49,0.21388,1.0,3.0788,5448.0,203.9
4.13827684,1.13,0.57705,2.0,3.449,5758.0,63.8
5.8497196,2.71286,0.993,1.0,3.458,6009.6,507.0
376.934014,2.13,19.30337,1.0,4.28,6074.0,382.4
12.2740928,12.7514,0.993,1.0,3.532,5674.0,14450.0
2.244541,13.6382,0.993,1.0,2.1,5455.0,17150.0
44.13,3.567,0.993,0.0,3.30605,4865.94,0.0427
3.3894889,6.16071,0.993,1.0,2.372,5657.3,3650.0
6.07972016,2.32,0.1057,1.0,7.1228,5460.0,290.8
44.433726,1.85,0.83838,4.0,6.118,5596.0,239.6
14.443127448,92.28,0.13901,1.0,8.33598,5757.0,41685.0
21.86965714,1.51,0.65917,3.0,5.5177,6214.0,125.5
6.293099,2.262,0.993,1.0,3.30605,4213.0,714.1
17.035203,53.0,0.993,0.0,3.30605,5726.0,2.208
14.220246,3.567,0.993,0.0,3.30605,6130.0,10.1983
0.59812,3.567,0.993,0.0,3.30605,4142.0,10.8294
30.8278245,2.42,3.71889,1.0,4.214,5982.0,641.3
10.366,3.567,0.993,1.0,3.30605,3675.0,0.124
24.3681,2.363,4.3,3.0,3.30605,4796.0,714.1
1.4252334,10.7664,0.993,1.0,1.673,6033.0,6901.0
4.169783,2.5,0.993,2.0,3.30605,5499.0,714.1
6.8242909,2.23971,0.993,1.0,2.787,3999.0,700.0
11.7512673,17.4049,0.993,1.0,2.143,6571.0,7683.0
87.140633,3.567,0.00107,1.0,18.11,5726.0,714.1
1.450889836,1.21,2.0073,1.0,1.753,6046.0,135.7
3.4940194,3.567,0.993,1.0,2.014,5726.0,8323.0
4.2605739,15.3220568,0.993,1.0,2.5821706,5457.0,20069.2666289
8.46354384,2.51,21.96374,1.0,1.4078,5427.0,792.2
10.90962154,149.1,0.07569,1.0,17.8024,5323.0,499920.0
9.32,1.43,0.993,0.0,3.30605,4408.0,0.109
2.2664085,13.4164,0.993,1.0,2.63,6107.0,10240.0
2.9406027,10.835,0.993,1.0,1.167,5464.2,9820.0
310.61299,3.04,160.76332,1.0,2.562,6063.0,920.0
29.62682,3.20569097,0.993,2.0,3.30605,5569.0,714.1
26.83771808,12.68,12.9281,1.0,1.6162,6194.0,8512.0
11.39102358,1.67,2.839,2.0,2.303,4983.0,448.6
1.4198659,2.2822776,0.993,1.0,1.3058497,5406.0,465.2106205
15.386796,2.1,0.993,1.0,3.30605,5726.0,714.1
0.95017067,3.567,0.993,0.0,3.30605,5339.0,0.088
8.04727721,2.33,0.03752,1.0,5.159,5840.0,486.0
16.60973843,6.64,0.0381,1.0,4.515,5238.0,667.8
16.54295261,2.31,2.2311,1.0,3.8516,5215.0,726.0
6.146653835,3.567,0.993,1.0,3.30605,5726.0,714.1
13.7432169,25.7481,0.993,1.0,2.73,5941.5,5046.0
2.0849517,4.65169,0.993,1.0,3.099,6163.0,2380.0
5.6309047,7.00844,0.993,1.0,3.877,5304.0,1683.0
11.57958162,3.567,0.993,2.0,2.47,5726.0,714.1
8.358,3.567,0.993,1.0,3.30605,5627.0,0.0515
5.830149,2.70505,0.993,1.0,2.618,4451.0,1310.0
3.25058201,1.19,1.02264,5.0,2.2537,5001.0,218.4
2.3240489,33.4,0.993,0.0,3.30605,5107.0,15.4
9.892240848,40.38,0.12921,1.0,4.1774,6225.0,5283.2
7.3136902,10.3927,0.993,1.0,5.53,5654.0,1480.0
4.07337,0.928,0.993,0.0,3.30605,5726.0,0.0125
19.491965,6.8,0.993,1.0,3.30605,6320.0,0.1777
11.8993,4.1,0.993,3.0,3.30605,5322.0,714.1
8.8164887,1.28915,0.993,1.0,3.895,5502.5,170.0
528.10984,0.77,0.70968,1.0,18.01,5618.0,89.8
21.169619,2.2,0.993,1.0,3.30605,3880.0,714.1
42.363493,5.59,0.993,2.0,3.30605,5071.0,0.44
5.197420145,81.49,0.18581,1.0,6.78534,6248.0,91307.0
0.88958,3.8492,0.993,1.0,1.844,5586.2,1240.0
643.4528,2.03,6.71109,1.0,9.346,5649.0,585.1
716.3497402,2.90826,0.993,1.0,3.612,5645.84,867.0
3.120828136,14.16,1.37644,1.0,2.1878,6122.0,16456.0
17.3816224,26.55,8.16226,1.0,2.73456,6116.0,59099.0
14.6134781,1.12,0.85547,2.0,5.266,6194.0,72.8
4.618309224,25.43,0.03078,1.0,3.6752,5452.0,1191.0
7.4185369,0.81,20.62144,1.0,1.451,9763.0,14.7
2.800111267,2.13,5.75791,1.0,1.0237,4786.0,706.7
11.835079,2.5354,0.993,1.0,2.094,6225.0,336.0
250.23760741,3.567,0.993,1.0,16.58,5726.0,714.1
222.84909312,3.567,0.993,1.0,2.43,5726.0,714.1
14.786889,3.95,0.993,1.0,3.30605,5817.0,714.1
19.97867,6.85,0.01637,1.0,10.168,9651.0,944.3
7.112134,2.7,0.993,0.0,3.30605,5800.0,0.0553
4.34195312,0.94,2.10125,2.0,2.598,6164.0,73.3
53.5,9.97599282,1.79,4.0,3.30605,4941.0,714.1
7.57299816,0.53,2.6673,2.0,2.645,5495.0,30.2
0.624677585,1.28,0.30788,1.0,2.411,9653.0,37.3
4.6285493,12.8401,0.993,1.0,2.844,6007.0,15300.0
9.81881482,3.567,0.993,0.0,3.30605,3463.0,0.285
0.85450941,0.35,0.13627,1.0,3.723,5922.0,13.7
0.541396363,2.04,0.41117,1.0,2.384,7118.0,181.0
519.80221867,40.88,1.42609,1.0,14.9678,5310.0,77183.0
376.554588,2.0,103.18423,1.0,3.182,5926.0,481.0
6340.0,12.8,0.993,0.0,3.30605,4800.0,714.1
12.426,3.567,0.993,0.0,3.30605,5926.0,0.0431
6.77408984,2.5,3.37561,1.0,2.6215,6246.0,520.3
4.0668104,15.0245,0.993,1.0,2.988,5496.0,19690.0
5.5451661,1.9448048,0.993,1.0,2.2293365,5643.0,439.0185686
333.71634048,3.53,26.18914,1.0,4.8236,6045.0,420.2
2.819453322,29.8,0.41976,1.0,4.4127,5767.0,71867.0
19.8067259,4.46533,0.993,1.0,4.5,5513.0,2060.0
17.6604653,1.76,2.73076,1.0,2.837,5910.0,309.2
2.2165905,0.48,6.5333,2.0,1.0,5397.0,28.7
7.6316525,15.8297,0.993,1.0,3.452,5655.0,30467.0
21.5615248,7.76454,0.993,1.0,5.73,5644.0,3600.0
4.190948,1.67866113,0.993,1.0,3.30605,5582.0,714.1
5.29730786,1.49,0.24591,1.0,4.02,5780.0,190.8
16.995848,1.6,0.993,1.0,3.30605,5726.0,714.1
3.722158895,2.33,2.03406,1.0,1.9941,5617.0,757.4
4.13443512,2.77,0.37377,3.0,3.1402,6046.0,686.0
20.5498184,4.04,0.54048,6.0,5.5484,5688.0,1564.3
144.102562,1.67,59.67572,3.0,2.753,6528.0,171.3
35.5969684,3.72,0.13057,1.0,6.691,6212.0,684.5
7.50790041,1.77,0.08891,1.0,5.646,6408.0,145.0
0.91849333,0.93,0.54792,1.0,2.399,6469.0,58.7
4.150297119,3.03,0.87263,1.0,1.2058,5290.0,593.4
1.2680452,2.24707,0.993,1.0,1.027,5477.0,538.0
56.4349933,2.37,4.77055,1.0,4.7381,5534.0,580.0
1.8461222,19.5,0.993,0.0,3.30605,7536.0,0.965
3.665912,1.37,0.993,3.0,3.30605,5791.0,714.1
3.2063107,20.2776,0.993,1.0,2.8362399,5286.9,6909.9609504
24.4232697,11.2009,0.993,1.0,3.788,6102.0,1920.0
11.24284815,1.44,0.81171,5.0,4.241,6052.0,136.0
25.95193721,123.34,0.20911,1.0,15.9897,6569.0,399170.0
2.2021868,56.5,0.993,0.0,3.30605,5695.0,29.2
41.0081117,2.64,0.67537,2.0,4.376,5303.0,1004.5
8.66698,27.4804,0.993,1.0,6.104,6322.2,9854.3
18.24841,12.48,0.993,2.0,3.30605,5726.0,0.193
8.95294046,0.86,0.99211,1.0,2.995,6047.0,44.0
40.24649897,97.54,3.04889,2.0,6.0203,6594.0,159410.0
14.797219157,47.71,0.88484,1.0,7.61037,6343.0,252700.0
5.2019364,9.64178,0.993,1.0,2.994,6111.0,5830.0
3.2420704,12.4447,0.993,1.0,2.535,5570.7,10600.0
2.56658897,1.59,0.48909,3.0,2.429,6046.0,226.5
3.773744,2.44,0.00199,1.0,15.2,7302.0,85.2
20.413812,16.5,0.01321,1.0,5.806,5514.0,496.4
9.089355023,68.91,0.4397,1.0,6.4006,7675.0,101480.0
13.8394,1.29,0.993,1.0,3.30605,5726.0,0.0487
343.49816,1.27,6.09998,1.0,7.46,4256.0,431.0
21.05647572,5.05,8.65268,1.0,1.238,6156.0,1293.6
3.1539313,15.5528,0.993,1.0,4.023,6610.0,14772.0
8.17242644,3.29,0.11427,1.0,3.902,5705.0,864.3
3.796383639,0.71,0.02547,2.0,8.6711,6017.0,31.1
37.078668,0.8,2.44012,1.0,4.403,5120.0,147.4
2.8090597,12.0828,0.993,1.0,3.24,5852.0,6430.0
69.089357,1.47,2.57178,1.0,6.207,4848.0,475.1
3.3630421,20.7277,0.993,1.0,2.776,5982.0,20990.0
6.689131,29.9,0.993,0.0,3.30605,5726.0,1.728
31.1920226,1.65,11.83916,1.0,2.849,5675.0,447.8
8.752913958,119.91,1.1673,1.0,3.4546,7279.0,41770.0
4.194496867,1.57,1.09947,2.0,1.7807,3706.0,660.7
0.573709256,7.05,0.71455,1.0,1.4932,5261.0,131.2
19.491795,5.84689735,0.993,1.0,3.30605,6046.0,714.1
31.8841473,3.7,0.09877,3.0,6.122,5779.0,910.0
4.9386676,21.2842391,0.993,1.0,3.2881257,5646.0,4880.2549784
10.643743766,47.87,1.45749,1.0,6.29783,5282.0,436510.0
1.013922622,31.98,1.37582,1.0,1.6393,5110.0,34957.0
1.412524016,68.92,0.17956,1.0,5.74859,6690.0,175780.0
354.7897,0.47,1.09661,1.0,12.62,3778.0,81.0
17.3070631,3.7275,0.993,3.0,3.30605,4230.6,0.1909
18.7931749,1.7151271,0.993,1.0,1.09889,3457.0,1844.6985474
0.873227249,1.68,14.96287,1.0,0.7948,6341.0,221.8
8.25178,6.99,0.993,0.0,3.30605,5726.0,0.0954
23.1375919,1.83,3.96978,2.0,3.35,6078.0,114.0
4.426942241,5.43,1.02508,1.0,1.6116,5511.0,2896.6
8.8324193,0.98,6.3509,1.0,2.252,6060.0,74.1
54.6957124,3.28,0.10064,1.0,6.89,5299.0,1096.0
17.4219809,16.1019557,0.993,1.0,4.0812901,6282.0,11750.8364848
110.9643706,2.11,0.17592,1.0,12.831,4441.0,1283.2
2.496328637,112.28,0.40596,1.0,2.73115,6757.0,20527.0
0.706430188,0.41,2.51582,1.0,1.301,5037.0,50.8
9.3108074,10.1812,0.993,1.0,5.27,6243.0,2860.0
5.65245733,1.05,0.62612,2.0,2.062,5159.0,121.0
224.447413,2.05,12.48764,1.0,4.986,5489.0,651.0
5.37493289,2.12,0.70423,3.0,3.9567,6167.0,155.8
10.476258265,54.13,0.40061,1.0,7.77203,6109.0,120210.0
5.62904396,1.39,0.8586,3.0,3.7295,6197.0,39.5
9.3803217,12.1477,0.993,1.0,4.508,5817.0,8600.0
3.011593,3.567,0.993,1.0,1.894,5542.1,6740.0
2.2,8.4,0.993,0.0,3.30605,4800.0,714.1
2.845736321,402.16,0.00857,1.0,11.5703,4878.0,3127.0
0.643171495,54.03,0.5509,1.0,2.31285,5899.0,41160.0
392.47291,5.46,2.10815,1.0,7.867,6626.0,345.6
12.346663,2.345,0.993,0.0,3.30605,5685.0,714.1
76.0498163,1.75,1.84961,2.0,7.158,5251.0,445.9
1.8859353,7.26339,0.993,1.0,1.373,6556.9,2197.0
51.42598578,29.66,0.16218,1.0,16.9422,6257.0,66068.0
48.55059299,3.567,0.993,1.0,1.79,5726.0,714.1
18.9438583,10.0797,0.993,1.0,4.108,5583.0,12167.0
0.4348359,1.59,0.993,0.0,3.30605,3714.0,0.0849
3.770551475,12.05,0.77649,1.0,3.8077,6322.0,12440.0
1.25483232,2.89,0.37104,1.0,2.67,6168.0,117.6
3.7077543,11.5364,0.993,1.0,2.662,5620.2,9913.0
