PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH
1.2245052,19.6011,0.993,1.0,1.091,4337.4,24584.0
4.144937,1.4,0.993,1.0,3.30605,5726.0,714.1
3.246732048,12.4,0.88211,1.0,3.0535,5763.0,6998.2
9.79551,2.52,0.993,1.0,3.30605,4272.0,714.1
4.13852825,1.3,2.92785,2.0,2.281,5297.0,256.5
4.37198905,0.93,3.51415,2.0,2.177,5823.0,103.7
1.160308,3.567,0.993,0.0,3.30605,4331.0,20.5206
7.4500177,2.438,0.993,3.0,3.30605,5212.9,714.1
2.5551882,13.5962,0.993,1.0,2.356,5855.0,11630.0
58.7488629,1.75,15.37282,1.0,3.191,5574.0,473.6
1.0495702,3.76017,0.993,1.0,1.54,6222.0,573.0
5.3073459,2.05347,0.993,1.0,3.714,5821.4,200.0
3.1493729,13.6409,0.993,1.0,2.708,5766.0,18830.0
4.93913074,24.03,0.19823,1.0,1.362,5956.0,382.9
2.041659,8.90978,0.993,1.0,3.521,6806.0,3230.0
4.4236103,13.1733,0.993,1.0,4.356,6120.1,5831.0
1.7957918,7.76436,0.993,1.0,1.666,5658.4,770.0
1.2297408,9.99875,0.993,1.0,1.234,6186.6,4020.0
8.8303681,1.32,0.61621,1.0,3.426,5051.0,296.2
9.0330414,7.35267,0.993,1.0,5.965,7527.0,227.0
7.00776,8.1288,0.993,1.0,2.68,6347.0,3666.99
1.05569286,0.45,4.174,1.0,1.289,4955.0,37.5
12.9802953,2.4241912,0.993,1.0,2.5034417,3614.0,2407.2608671
5.817737,3.567,0.993,0.0,3.30605,6290.85,0.9442
1.015044104,1.98,0.01909,1.0,10.994,5910.0,158.2
8.254912972,11.86,0.21414,1.0,6.8822,5366.0,19242.0
4.617490562,1.62,1.67234,5.0,2.2618,4500.0,575.8
10.7833596,15.4312,0.993,1.0,3.957,3892.0,26560.0
5.746017234,29.32,0.50373,1.0,3.6347,5940.0,29236.0
208.54335,2.84,1.96553,3.0,9.851,5533.0,614.6
5.644914154,2.66,3.36374,4.0,2.2599,4769.0,1397.9
0.530972263,9.32,0.08699,1.0,3.653,6185.0,48.6
8.438,3.567,0.993,2.0,3.30605,4783.55,0.084
0.933728196,0.85,0.22215,1.0,3.441,6170.0,67.7
41.86539723,31.14,0.10699,1.0,6.663,6063.0,4309.3
7.12684695,1.38,0.71397,1.0,3.179,6050.0,206.3
0.911618,1.16,0.993,3.0,3.30605,5726.0,0.0179
5.6917579,12.6894204,0.993,1.0,5.3459619,5783.0,5379.1683802
3.002627,9.9,0.993,1.0,3.30605,5749.0,714.1
26.524553,2.19,16.43844,1.0,2.359,4995.0,174.5
3.55987,2.52,0.993,6.0,3.30605,5378.0,714.1
46.16051579,3.567,0.993,1.0,2.37,5726.0,714.1
2.7441672,7.84317,0.993,1.0,1.418,5040.0,5650.0
14.5567427,1.38,32.93584,1.0,1.421,6153.0,185.1
4.040003,6.8572283,0.993,1.0,1.0528611,5692.2,1577.506576
2.17491508,193.73,0.27267,1.0,8.4418,6792.0,635410.0
0.824851807,78.0,0.6861,1.0,1.93637,5658.0,30099.0
1.08908149,0.69,0.74036,1.0,2.262,4327.0,130.7
4.5127799,10.6956,0.993,1.0,3.11,5643.0,7453.0
15.398723,1.85,0.993,1.0,3.30605,5726.0,714.1
3.4470312,11.2549,0.993,1.0,2.677,5629.0,15240.0
21.98131,197.025,0.993,0.0,3.30605,4491.0,714.1
362.49906,2.51,1.12962,1.0,12.17,6043.0,522.5
4.06269,3.567,0.993,1.0,4.299,5726.0,4210.0
1.388509353,52.43,0.3842,1.0,2.84811,6075.0,37638.0
2.2215349,3.567,0.993,1.0,2.869,5726.0,3539.0
3.00363219,1.43,0.17722,1.0,3.732,6309.0,101.2
5.7768734,3.13,0.00329,1.0,5.762,5473.0,71.0
1.320499473,18.94,6.80098,1.0,1.184,5172.0,204.0
2.4038651,22.3961,0.993,1.0,3.549,5961.0,32410.0
3.4438328,3.03858,0.993,2.0,2.325,5143.31,1276.0
3.1777383,19.2706,0.993,1.0,3.922,7233.0,8754.0
3.82223397,1.05,1.67701,2.0,1.924,3729.0,362.7
14.453533,2.91,0.993,1.0,3.30605,5419.0,714.1
0.934057,13.4544,0.993,1.0,1.318,5023.0,620.0
14.03490255,2.41,1.20628,1.0,3.638,5258.0,851.8
2.050435466,34.84,0.0218,2.0,8.0122,5440.0,7765.3
25.3239215,19.02,0.0001,1.0,70.405,5128.0,1379.7
6.146653835,7.0430812,0.993,1.0,7.3027567,5059.36,9219.8978429
4.865928,15.177757,0.993,1.0,5.323532,6137.0,10758.3826821
2.14344093,28.69,0.51712,1.0,3.9741,4817.0,133320.0
474.96952,2.44,25.62702,1.0,4.58,6287.0,595.0
50.819331,2.16538589,0.993,1.0,3.30605,5410.0,714.1
42.94386258,41.62,1.25537,1.0,3.7591,5750.0,9207.9
13.72710334,2.38,0.30446,4.0,7.3419,5951.0,199.2
13.334615,2.2,0.993,2.0,3.30605,5613.0,714.1
46.40626,2.66,1.19551,1.0,7.0281,6086.0,469.1
5.5316291,11.0664,0.993,1.0,3.91,6814.0,4176.0
3.4771921,11.1486,0.993,1.0,2.002,6539.0,3250.0
4.31978105,3.87,0.03022,1.0,7.204,5519.0,65.8
5.9594909,12.8042,0.993,1.0,2.201,5950.0,15090.0
0.6171788,7.26341,0.993,1.0,1.433,9603.0,519.0
135.58607679,89.83,24.39341,1.0,5.54241,6401.0,363130.0
9.4185437,8.08768,0.993,1.0,4.259,6243.0,2670.0
20.4998763,2.8,0.04075,1.0,6.501,6249.0,437.8
18.93055119,4.41,2.48982,1.0,3.372,5015.0,684.0
9.1258136,0.9704787,0.993,1.0,3.173012,4747.13,169.7218223
1.81053,1.024,0.993,0.0,3.30605,5726.0,0.0326
3.3683989,13.3562,0.993,1.0,4.63,6902.0,3874.0
4.818863794,51.32,0.25328,1.0,6.2625,6313.0,65936.0
0.959665,1.62377492,0.993,4.0,3.30605,5366.0,714.1
37.3033197,2.31,0.07304,1.0,7.793,5646.0,551.7
190.800788,1.67,3.17171,1.0,8.082,5993.0,287.6
20.2340219,0.99,3.25827,1.0,3.674,5528.0,193.6
2.475641,5.02277659,0.993,0.0,3.30605,5257.0,714.1
2.1861455,11.5599,0.993,1.0,2.42,5342.0,8780.0
24.9341884,3.93465,0.993,1.0,4.964,5699.0,1390.0
10.0550764,20.5931944,0.993,1.0,3.3888241,5960.0,13107.7141418
1.4178596,1.10894,0.993,1.0,1.452,4907.96,204.0
1.3475728,18.0939,0.993,1.0,1.589,5434.0,2570.0
2.29794819,0.98,0.86477,1.0,2.84,6371.0,83.2
42.89645024,2.0,2.09055,3.0,5.6897,5192.0,555.3
15.79196594,2.4,0.35927,2.0,7.2772,5758.0,203.1
2.1805577,3.567,0.993,1.0,3.30605,6099.0,714.1
2.5547255,13.5829,0.993,1.0,2.953,4956.0,5580.0
19.8875338,13.605,0.993,1.0,1.34,5856.2,3020.0
3.776966,18.6742,0.993,1.0,3.671,6446.0,9271.0
317.062416,1.59,2.93522,1.0,7.438,5366.0,442.9
19.55662003,2.45,0.17036,1.0,8.087,5671.0,298.9
14.4079035,23.4,0.54091,1.0,2.524,5440.0,3058.0
4.00357732994,12.96278785,0.993,1.0,3.30605,5318.0,1.42738513
15.0549356,1.6,1.02421,4.0,4.801,5616.0,256.4
6.7934811,15.1938,0.993,1.0,1.824,6121.0,5400.0
0.533628226,2.41,0.05722,1.0,5.772,7163.0,81.8
0.739404894,0.94,1.25668,1.0,1.753,4205.0,246.8
26.77891391,3.567,0.993,1.0,3.12,5726.0,714.1
6.575315881,5.31,0.64392,1.0,4.3084,5992.0,2793.3
0.56679797,0.65,0.09283,1.0,4.503,5230.0,72.6
32.245486,1.18,0.09754,1.0,13.86,6197.0,93.6
2.3960724,3.54571,0.993,1.0,4.53,5743.0,680.0
11.3648628,9.30846,0.993,1.0,4.025,6128.0,4113.0
7.62210397,3.8,8.21506,1.0,1.902,5222.0,146.1
126.57837267,3.567,0.993,2.0,2.5,5726.0,714.1
6.146653835,3.567,0.993,7.0,3.30605,5726.0,0.729
0.969824139,0.49,14.62232,1.0,0.783,5780.0,23.1
6.53147301,3.567,0.993,1.0,3.30605,5391.0,0.072
6.4226101,13.4185,0.993,1.0,3.007,4977.0,16970.0
4.736884,2.76720668,0.993,1.0,3.30605,5159.0,714.1
2.644661,2.15,0.993,2.0,3.30605,3398.0,714.1
4.81712182,43.45,1.73986,1.0,2.45699,5419.0,35756.0
20.3292125,14.2065,0.993,1.0,6.584,6500.6,10524.0
3.64049242,0.61,17.48299,1.0,1.194,5745.0,42.1
12.281,3.567,0.993,1.0,3.30605,6272.0,0.0233
31.97181,0.95,0.09257,1.0,12.277,5632.0,117.4
6.24145791,1.6,1.83138,1.0,3.0998,5810.0,163.7
485.92297,1.07,57.08016,1.0,3.756,5551.0,122.9
64.034363,3.47,0.02643,1.0,9.174,5691.0,758.8
4.1,3.567,0.993,4.0,3.30605,5565.0,1.034
23.81578356,8.4,0.55644,1.0,3.7591,5561.0,4856.7
9.9398272,101.71,0.02602,1.0,4.1198,5798.0,478.6
31.9729501,2.41,0.09047,1.0,9.41,6007.0,156.3
8.5275894,1.28,2.46569,1.0,2.959,6469.0,112.5
26.3333899,9.07333,0.993,1.0,2.783,5309.0,8665.0
1.834277283,1.64,2.43783,1.0,1.7499,5751.0,286.5
12.5520766,2.8228669,0.993,1.0,6.8268193,7020.0,202.0868952
13.93068791,1.4,0.84929,3.0,2.312,5497.0,186.5
0.878803439,51.97,1.56364,1.0,2.74503,4524.0,410720.0
47.3128645,3.71,0.00872,1.0,11.444,5749.0,217.4
2.2778177,3.567,0.993,1.0,3.212,9096.5,880.0
12.6119685,1.33,0.15315,2.0,6.372,6007.0,76.5
178.266978,3.71,1.78479,1.0,5.276,4899.0,1857.0
4.60543,8.2,0.5,1.0,3.30605,4881.0,714.1
4.627775175,32.62,0.12881,1.0,3.4079,5845.0,5675.1
10.99470891,1.71,22.3991,2.0,1.5929,4302.0,884.7
62.81584402,57.62,1.09355,1.0,2.6901,6340.0,1688.4
3.114878,12.5,0.993,1.0,3.30605,5726.0,714.1
1.337116,11.5,0.993,1.0,3.30605,5726.0,714.1
6.30432354,1.23,1.45822,1.0,2.508,6728.0,40.0
13.09390911,2.2,1.55395,2.0,2.2805,5772.0,398.7
68.832195,2.35,8.3847,2.0,3.31,5687.0,678.1
4.60547,6.4,0.93,1.0,3.30605,4915.0,714.1
2.260431,3.92152,0.993,1.0,2.098,4452.0,2680.0
6.146653835,0.773,3.96,7.0,3.30605,5726.0,714.1
461.13781,1.26,1.90904,1.0,12.91,4988.0,408.2
0.759768478,0.64,0.20786,1.0,2.824,5481.0,57.4
9.1447861,1.63,0.16415,1.0,5.422,5849.0,268.8
20.413052415,35.03,2.4644,1.0,4.4621,5941.0,92672.0
11.46347165,3.0,5.91602,3.0,2.599,5456.0,1048.6
12.8777188,3.567,0.993,1.0,4.209,5281.8,21210.0
5.877122413,45.95,0.28631,1.0,3.7369,5778.0,15647.0
9.1205,2.53,4.17,1.0,3.30605,5089.0,0.0967
3.763041531,1.63,2.43061,2.0,1.6011,5103.0,354.5
19.63366256,3.567,0.993,0.0,3.30605,6516.17,0.682
8.627475562,188.55,0.45529,1.0,4.65505,5146.0,36784.0
2.369008,1.66165565,0.993,1.0,3.30605,5509.0,714.1
10.13693,4.93,0.8,1.0,3.30605,6103.0,714.1
77.51257,28199.3,182.07101,1.0,3.15,5261.0,1510.0
6.38899658,2.89,0.19274,4.0,3.5032,5527.0,543.3
1.9153073,11.937585,0.84,1.0,3.30605,5366.0,714.1
1.93426,1.64,0.993,0.0,3.30605,5726.0,0.0278
1.8030565,8.89917,0.993,1.0,2.3,5982.0,2620.0
63.5809449,3.0597346,0.993,1.0,3.6561358,4868.0,1446.5029644
133.6348207,1.89,220.71756,1.0,1.584,5202.0,420.9
0.520403,21.8226,0.993,1.0,0.995,3112.0,143020.0
11.805707539,18.48,0.72441,1.0,2.0494,6065.0,2052.1
0.91057795,3.567,0.993,1.0,2.73,5726.0,714.1
18.9763286,2.24,1.00225,2.0,2.379,5300.0,329.8
0.6771668,3.567,0.993,1.0,1.4,3194.0,1095.0
4.8682,1.48,0.993,4.0,3.30605,3655.0,0.098
5.32667299,2.26,1.2181,3.0,3.4045,5831.0,611.4
7.5554044,16.0968,0.993,1.0,4.003,7872.0,6170.0
12.8665269,4.59403,0.993,1.0,6.599,5465.0,1930.0
0.9587591,39.0,0.993,0.0,3.30605,5726.0,1.626
14.97974335,3.79,0.18444,1.0,4.126,5062.0,1211.8
0.579770948,2.4,0.41666,1.0,1.0377,5561.0,467.9
11.007537,41.5,0.993,0.0,3.30605,5726.0,714.1
0.92565941,0.88,2.45176,1.0,1.488,6058.0,30.0
0.584,1.197,8.0,2.0,3.30605,5185.0,714.1
0.56681727,0.42,0.93685,1.0,1.779,5481.0,35.9
0.914468919,36.84,0.11186,1.0,2.695,5762.0,3426.3
2.637574744,9.16,0.03626,1.0,5.4573,6108.0,5423.5
3.4977868,3.47575,0.993,1.0,2.236,5356.0,1790.0
5.5870396,4.24332,0.993,1.0,2.745,5378.0,1907.0
4.8608059,1.21,4.53911,1.0,1.966,5541.0,252.1
2.26026548696,2.72623736,0.993,1.0,3.30605,3236.0,0.61296788
22.18332255,2.78,1.48483,1.0,5.1364,5565.0,748.1
0.855922327,0.87,2.20445,1.0,1.514,5437.0,130.9
3.3751374,0.974713,0.993,2.0,1.851,4996.0,172.0
5.30873978,1.08,1.61153,1.0,3.018,5914.0,127.5
0.358558,8.24018,0.993,1.0,0.274,6813.5,960.0
0.73093905,1.45,0.32292,1.0,2.8437,4768.0,451.1
5.5109534,3.08109,0.993,1.0,2.411,6404.0,520.0
8.4498763,11.6649,0.993,1.0,1.773,3330.0,71390.0
2.43585046,2.6,1.61063,1.0,2.088,6501.0,60.5
8.26146,3.39,1.8,6.0,3.30605,5356.3,714.1
1.87887673,148.25,0.53539,1.0,6.60887,6569.0,824390.0
0.840594032,0.62,2.67252,3.0,1.404,5440.0,49.8
11.975818,8.43,0.993,0.0,3.30605,3320.0,7.83
2.005414293,0.65,0.32148,5.0,1.934,5374.0,59.5
7.49569,2.71,0.993,2.0,3.30605,5726.0,0.0589
9.91724268,2.85,0.69602,2.0,3.2241,5539.0,457.9
362.97828,1.96,1.14041,3.0,14.083,6086.0,260.6
39.6251926,17.70843,0.993,1.0,2.0275642,5869.0,4527.8284055
6.3392677,3.91968,0.993,1.0,3.30605,5289.0,0.1739
8.096939227,68.48,5.05108,1.0,2.8833,6572.0,142890.0
2.7633917,16.4097207,0.993,1.0,3.5061663,6511.0,12405.1873299
4.43529675,1.15,3.37649,1.0,2.117,5659.0,181.9
6.78788113,2.44,5.07653,2.0,2.26,6537.0,73.1
10.22215697,1.72,4.67039,2.0,1.1939,5675.0,238.2
4.7464485,10.3209,0.993,1.0,2.408,5890.5,1940.0
1.6923573,12.7696702,0.993,1.0,1.9912433,5287.0,20172.9323968
2.119107262,77.23,0.08945,1.0,7.5384,6381.0,124650.0
1.33256167,0.63,0.18716,1.0,3.743,4895.0,59.5
6.0614403,10.0397,0.993,1.0,3.601,6507.7,4760.0
213.3990406,35.2,1.79085,1.0,6.5043,6960.0,13930.0
6.146653835,2.5058764,0.993,1.0,2.1563739,5220.0,661.1667085
369.819993,4.25,0.04777,1.0,20.232,4806.0,1599.0
0.723947772,52.16,0.07287,1.0,2.125,5160.0,242.7
16.87725775,2.54,1.82851,1.0,3.7917,5497.0,818.4
0.4057204,6.83767,0.993,1.0,1.201,6541.0,2620.0
82.6595174,2.03,10.38285,1.0,3.48,3952.0,1270.7
5.2887576,1.80945,0.993,1.0,2.284,4610.0,598.0
3.012476582,65.25,0.03231,1.0,3.1424,8601.0,1138.5
18.610092584,55.23,1.04379,1.0,4.98308,6077.0,50834.0
13.3178839,3.567,0.993,1.0,4.344,7295.5,3920.0
0.656201038,112.77,0.61974,1.0,4.17901,6025.0,174860.0
6.58753699,1.51,6.62288,1.0,2.043,6014.0,232.1
2.002779769,1.42,1.47264,1.0,2.231,5346.0,260.5
16.473474,1.63,1.98837,1.0,4.201,5364.0,470.5
1.1239749,5.17993,0.993,1.0,1.011,6220.0,2190.0
11.76921923,3.12,0.13425,1.0,3.219,6215.0,519.3
19.5945772,1.18,0.43277,2.0,6.77,6118.0,129.3
13.71938426,1.98,0.70442,1.0,5.5677,6387.0,316.4
13.026976,16.5308,0.993,1.0,5.16,5817.2,10320.0
369.7985,2.53,1.6751,1.0,12.564,5680.0,1106.4
1.4466788,12.978,0.993,1.0,1.529,5881.0,4410.0
2.8398671,13.7553,0.993,1.0,3.091,5954.0,8268.0
371.1495,2.07,0.77804,1.0,15.855,5988.0,597.3
0.6719977,25.2,0.993,0.0,3.30605,5726.0,0.2257
7.9248476,7.01304,0.993,1.0,4.022,6274.0,3330.0
14.3832267,1.84,0.0819,3.0,8.378,6115.0,178.5
13.4755461,1.5718719,0.993,1.0,2.2763948,3710.0,1090.0934414
4.0207557,3.74825,0.993,1.0,2.017,5019.9,1556.0
6.8782937,14.876,0.993,1.0,4.407,5657.0,11342.0
2.1978944,15.7016,0.993,1.0,1.619,5147.0,3203.0
3.8863969,9.97164,0.993,1.0,3.906,5436.0,3340.0
15.09521323,3.567,0.993,3.0,3.41,5726.0,714.1
5.7626113,10.0697,0.993,1.0,4.004,5470.0,8710.0
163.104677,2.58,86.21465,1.0,2.129,5766.0,576.0
3.052529,16.9171,0.993,1.0,3.333,6802.0,14090.0
16.672227,11.748,0.993,1.0,2.703,7025.0,3851.0
9.525988,2.03803688,0.993,1.0,3.30605,5909.0,714.1
1.575710265,246.75,0.12213,1.0,6.83787,5017.0,173950.0
7.0642486,19.7963184,0.993,1.0,3.6816469,5478.8,11469.7564374
28.7796446,1.95,0.05254,2.0,8.349,6000.0,253.2
16.5860329,2.09,0.40099,2.0,7.043,5626.0,231.3
406.29695,1.85,18.06869,1.0,5.32,6031.0,136.5
2.39991,1.08,0.993,2.0,3.30605,4426.0,714.1
6.41491277,1.4,0.2021,4.0,3.3629,5931.0,121.0
12.339133,2.59,0.993,1.0,3.30605,4751.0,0.107
212.771978,2.84,195.88226,1.0,2.115,5122.0,1239.0
6.8424983,16.4578474,0.993,1.0,3.3079378,5766.0,8029.880305
4.532416322,62.25,0.63674,2.0,3.2864,6306.0,34953.0
24.64671,1.18,0.993,3.0,3.30605,5726.0,0.0822
419.75224,2.82,45.13451,1.0,4.154,6137.0,754.0
273.528359,115.4,0.00204,1.0,22.346,7682.0,408.5
10.328035714,13.28,0.23528,1.0,7.7915,5627.0,16918.0
2.13174,0.692,0.993,1.0,3.30605,5726.0,714.1
4.86634094,1.94,0.73807,2.0,1.885,4996.0,366.7
9.31392071,1.25,86.60949,1.0,0.971,6032.0,163.7
6.3272169,3.567,0.993,1.0,3.667,4580.9,8060.0
8.406726,10.61,0.993,1.0,3.30605,4717.0,714.1
591.37382,2.2,60.75671,1.0,4.35,6609.0,245.0
574.69029,1.26,65.14848,1.0,4.269,5503.0,276.8
0.540527,3.567,0.993,0.0,3.30605,5187.17,33.3734
6.146653835,3.567,0.993,1.0,3.30605,5726.0,714.1
2.14084,3.207,0.993,1.0,3.30605,5377.0,714.1
6.5693,12.273855,0.963,1.0,3.30605,5654.0,714.1
15.9750417,90.37,0.05608,1.0,3.549,5220.0,643.5
90.4117992,3.96,0.44872,4.0,7.106,6004.0,1265.0
4.0460435,16.14096,0.233,1.0,3.30605,6410.0,0.755
10.307387,2.602,0.993,0.0,3.30605,5359.0,714.1
30.8639476,3.01,0.03676,1.0,8.864,5977.0,256.5
5.24088367,12.74,0.78248,1.0,3.3656,6452.0,8531.2
0.686994057,35.3,0.11386,1.0,3.5252,5780.0,2797.1
7.28131,1.9,0.993,0.0,3.30605,3748.0,0.116
4.3539599,23.0280318,0.993,1.0,3.4390219,5883.0,41586.4865614
6.1030299,16.3974,0.993,1.0,3.689,6057.0,13335.0
7.549303633,34.45,1.02677,1.0,2.3665,5402.0,10223.0
9.66857386,1.9,1.39334,1.0,2.4656,5288.0,411.7
58.3437362,93.55,0.00141,1.0,22.482,5896.0,1266.8
0.58426,1.14,0.993,2.0,3.30605,5315.0,0.01625
4.34934,1.212,6.3,4.0,3.30605,5271.0,714.1
0.64971,6.23181,0.993,1.0,2.076,9994.0,620.0
5.216581,8.2634,0.993,1.0,3.314,5248.0,7060.0
370.46262,2.03,3.46898,1.0,9.541,6295.0,347.9
6.2996307,9.36407,0.993,1.0,1.918,5137.0,9530.0
2.38793696,25.56,0.00582,1.0,17.302,6769.0,114.3
1.17033848,0.98,0.01373,1.0,11.56,8027.0,17.3
21.7276636,8.18265,0.993,1.0,2.924,3437.0,43934.0
3.14324025965,3.567,0.993,1.0,3.30605,5780.0,0.49689754
5.5376617,15.6557,0.993,1.0,2.517,6689.0,5390.0
7.775,1.0,0.993,3.0,3.30605,3420.0,0.058
7.0687489,14.0241,0.993,1.0,0.515,3368.0,50423.0
3.613799,15.4064,0.993,1.0,3.323,6955.0,9490.0
1.049406508,27.45,0.36349,1.0,3.0072,4745.0,447.5
2.3018922,12.146,0.993,1.0,3.706,6919.0,1260.0
270.303816,4.4969676,0.993,1.0,6.682468,4448.25,2898.2731965
16.2580276,0.92,0.52634,2.0,6.375,5867.0,47.0
9.65349016,2.41,3.54622,4.0,2.9029,4723.0,1308.6
309.25581,2.18,1.97511,1.0,10.72,6060.0,421.4
3.64830183,1.33,4.04262,4.0,1.9985,4769.0,371.7
4.8591441,6.9,0.08864,1.0,3.8588,6586.0,2183.6
5.7519475,2.96374,0.993,0.0,3.30605,4181.8,0.12
91.649983,2.27,0.68807,2.0,10.294,6705.0,193.6
48.507991,2.06,0.03215,1.0,8.984,6031.0,288.9
16.1020097,13.9974,0.993,1.0,3.871,6010.0,22600.0
4.9017215,15.2294,0.993,1.0,2.3,6329.0,6600.0
3.2520192,12.5826,0.993,1.0,3.491,6756.31,9420.0
11.5474983,1.48,0.22364,2.0,6.684,5775.0,115.5
12.19140405,2.46,16.30776,1.0,1.8832,5516.0,665.8
3.0086349,13.7329,0.993,1.0,3.034,5984.0,8530.0
21.1579573,1.63,0.48101,1.0,4.706,6063.0,215.9
16.3475547,13.2139,0.993,1.0,1.873,3662.0,46329.0
31.71701,3.484,0.87,4.0,3.30605,5271.0,714.1
3.55557922,0.84,0.81256,1.0,3.24,5839.0,60.4
14.133427,2.32120418,0.993,1.0,3.30605,5098.0,714.1
28.1224393,0.9,2.15807,4.0,4.174,4499.0,194.3
288.285213,2.2,16.74457,1.0,5.343,6171.0,378.1
2.4038486,11.4754,0.993,1.0,1.87,5074.0,16500.0
611.09299,1.53,1.42399,1.0,15.22,6032.0,270.0
422.917678,5.89,0.03569,1.0,31.274,5796.0,1367.7
8.7614828,11.807,0.993,1.0,3.301,6614.0,4200.0
12.396,6.13,0.993,4.0,3.30605,5726.0,714.1
17.168095,4.81,0.002,1.0,13.04,5053.0,143.1
6.10968225,0.79,0.27642,1.0,5.735,6024.0,60.3
5.0821798,10.6708,0.993,1.0,4.249,5929.0,4930.0
8.76905,21.0089,0.993,1.0,3.504,5906.8,14361.0
14.78708,4.18,0.993,1.0,3.30605,5726.0,0.1692
0.5257499,2.60517,0.993,1.0,0.864,4649.0,1028.0
74.371666,2.39,0.12643,1.0,12.59,6865.0,102.8
3.535055,18.0,0.993,1.0,3.30605,7147.0,714.1
26.27057,2.23,0.993,5.0,3.30605,5106.0,714.1
14.069,3.567,0.993,0.0,3.30605,5726.0,0.0302
4.8404431,17.700332,0.993,1.0,2.6166045,5925.1,27037.3771224
4.86496,1.09,0.993,0.0,3.30605,5726.0,0.1561
2.11552348,21.43,0.00932,1.0,6.712,5900.0,359.2
12.550896,2.6,0.993,2.0,3.30605,5220.0,0.0858
4.39049637,2.07,1.10508,1.0,3.0112,6429.0,113.5
7.2333744,9.46193,0.993,1.0,1.118,5508.0,10550.0
5.8936518,8.37476,0.993,1.0,2.217,5508.0,9580.0
4.44589508,1.94,1.1311,1.0,2.3816,5918.0,441.4
479.9,3.567,0.993,2.0,3.30605,5799.0,714.1
3.6814233,13.5757,0.993,1.0,5.084,5956.0,3225.0
491.52571,1.43,1.59419,1.0,12.43,4541.0,457.3
1.8912501,23.5,0.01319,1.0,7.648,4883.0,731.0
2.819817,22.75573,0.993,1.0,6.611278,3601.0,183631.033642
35.4028219,21.7639,0.993,1.0,4.221,7455.0,12666.0
71.52543938,5.76,3.52177,2.0,5.9189,4855.0,5904.3
23.21037,15.3,0.993,0.0,3.30605,5726.0,0.4533
10.7387039,1.7168904,0.993,2.0,1.5317637,3782.0,803.3539058
14.452,3.567,0.993,0.0,3.30605,6318.0,0.0331
445.21685,1.37,0.89051,3.0,16.37,5670.0,211.6
1.2434016,5.66309,0.993,1.0,0.939,4967.0,4070.0
78.86684,1.3,7.02065,3.0,4.5,6907.0,86.1
5.2554768,2.63423,0.993,1.0,2.109,5298.0,935.0
367.72767,1.96,100.71934,1.0,3.104,4869.0,926.0
5.62006198,1.45,0.07279,1.0,2.751,4868.0,190.1
40.4195037,7.51,1.89549,1.0,3.362,5446.0,6256.0
0.76196247,1.08,2.78865,4.0,1.282,5167.0,190.2
13.0366377,2.23,1.31344,1.0,3.184,6084.0,154.6
4.3202706,3.567,0.993,1.0,1.211,6287.0,3400.0
10.19849255,1.75,2.39146,5.0,2.4283,4500.0,634.1
8.99218,5.38,0.993,4.0,3.30605,5315.0,714.1
5.15448142,2.94,0.11387,1.0,3.228,5431.0,697.5
16.43445,2.213,0.993,2.0,3.30605,5789.0,714.1
2.4519381,17.3192,0.993,1.0,2.834,7085.0,11446.0
0.93371211,0.75,0.09307,1.0,4.76,4604.0,126.2
1.219049953,2.48,3.28377,1.0,1.477,5742.0,53.5
32.63286247,3.567,0.993,1.0,3.08,5726.0,714.1
69.2002312,45.24,0.15513,1.0,5.679,7044.0,2271.5
3.2308423,11.144364,0.993,1.0,0.9282699,7062.0,2427.4314638
105.053389,1.52,108.75275,1.0,1.988,6471.0,176.7
11.60653061,1.88,9.95871,1.0,2.194,4703.0,771.7
4.52905,1.85,0.993,5.0,3.30605,5726.0,0.0531
19.85029495,1.52,7.60188,5.0,2.8407,3526.0,1607.5
1.25338826,0.64,0.15342,1.0,3.828,5869.0,44.7
9.54060855,1.75,13.03657,1.0,1.869,5271.0,462.0
2.20923119,0.84,1.38035,1.0,2.392,5991.0,59.8
5.7310859,11.8502,0.993,1.0,1.693,5552.1,10870.0
7.1969168,1.1,0.43809,1.0,4.525,5530.0,47.1
0.2990737,7.6,0.993,0.0,3.30605,5726.0,2.051
6.14728341,0.79,2.40067,2.0,2.7645,4997.0,119.7
3.8780401,8.5758,0.993,1.0,2.757,5617.0,5030.0
19.230038188,186.53,1.34762,1.0,7.04412,7703.0,266180.0
198.895864,3.33,25.33146,1.0,4.193,5184.0,1779.0
4.3205081,14.5156,0.993,1.0,2.51,7627.0,13290.0
0.5055105,4.9709812,0.993,1.0,0.648232,4996.3,2269.199137
1.5411764,3.17311,0.993,1.0,1.535,4307.3,1510.0
2.4841987,3.567,0.993,1.0,3.30605,6100.0,714.1
528.50344,2.2,17.60609,2.0,6.394,7102.0,133.8
0.6593681,13.8937,0.993,1.0,0.395,3421.0,20252.0
26.7838935,1.59,2.46309,2.0,4.584,5242.0,365.3
380.294204,2.27,1.1763,1.0,12.351,5518.0,730.5
4.4,3.567,0.993,2.0,3.30605,4712.91,0.1297
10.35078415,1.97,0.09524,2.0,6.253,5534.0,273.1
1.0664194,14.3422,0.993,1.0,2.106,5897.0,14350.0
5.24078259,24.73,0.00775,1.0,5.238,6192.0,592.6
